loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,loan_term,loan_status,disbursement_date
LOAN001767,CUST000649,BR014,Education Loan,2418646,8.05,80,Active,2019-11-14
LOAN001768,CUST002283,BR034,Education Loan,1328123,15.81,74,Active,2025-02-07
LOAN001769,CUST000106,BR011,Education Loan,470809,12.1,78,Active,2025-09-22
LOAN001770,CUST001083,BR031,Personal Loan,516297,10.09,13,Active,2023-02-04
LOAN001771,CUST003833,BR010,Home Loan,5376566,7.59,162,Closed,2022-05-23
LOAN001772,CUST000074,BR082,Personal Loan,540102,8.1,38,Active,2025-09-05
LOAN001773,CUST002253,BR012,Personal Loan,226474,9.99,13,Closed,2025-01-24
LOAN001774,CUST004149,BR131,Gold Loan,265479,9.06,16,Closed,2025-11-24
LOAN001775,CUST000200,BR003,Business Loan,2993470,11.91,33,Active,2022-11-07
LOAN001776,CUST004181,BR042,Gold Loan,67314,12.03,29,Defaulted,2023-05-20
LOAN001777,CUST004146,BR123,Personal Loan,348821,8.68,13,Active,2024-11-09
LOAN001778,CUST003673,BR042,Personal Loan,434603,13.35,29,ACTIVE,2024-05-04
LOAN001779,CUST001127,BR073,Gold Loan,473185,15.83,11,Active,2024-08-04
LOAN001780,CUST001957,BR143,Personal Loan,292155,13.29,56,Active,2022-11-20
LOAN001781,CUST003611,BR017,Home Loan,7323881,11.83,224,Closed,2023-01-04
LOAN001782,CUST002584,BR042,Personal Loan,439885,9.15,54,Active,2022-05-04
LOAN001783,CUST001469,BR104,Education Loan,944153,12.25,99,Active ,2017-04-16
LOAN001784,CUST000202,BR014,Education Loan,811568,15.48,93,Active,2020-12-19
LOAN001785,CUST003731,BR125,Education Loan,1084802,14.49,37,Closed,2025-01-08
LOAN001786,CUST004766,BR061,Home Loan,8354703,11.77,184,Closed,2018-12-24
LOAN001787,CUST004442,BR004,Auto Loan,1625497,11.95,67,Active,2021-08-26
LOAN001788,CUST001578,BR108,Home Loan,2597956,15.4,198,Active,2021-02-18
LOAN001789,CUST003397,BR077,Home Loan,5152431,8.6,125,Active,2020-11-06
LOAN001790,CUST003393,BR149,Gold Loan,432949,9.77,24,Closed,2014-03-20
LOAN001791,CUST002853,BR097,Personal Loan,214357,8.6,51,Active,2023-09-09
LOAN001792,CUST002242,BR054,Education Loan,1356114,14.24,111,Closed,2026-06-29
LOAN001793,CUST003452,BR099,Education Loan,1045915,13.57,78,Closed,2014-05-21
LOAN001794,CUST000373,BR002,Home Loan,7009339,14.22,147,Active,2024-09-17
LOAN001795,CUST800017,BR111,Home Loan,8612762,12.93,148,Active,2025-03-02
LOAN001796,CUST003458,BR056,Personal Loan,859472,14.59,21,Active,2020-11-10
LOAN001797,CUST002420,BR068,Auto Loan,1409869,14.6,56,Active,2025-09-30
LOAN001798,CUST001209,BR083,Personal Loan,344905,15.25,44,Closed,2022-06-30
LOAN001799,CUST001771,BR104,Personal Loan,184921,8.21,50,Active,2025-04-22
LOAN001800,CUST003149,BR034,Home Loan,2709585,8.06,239,Closed,2023-01-06
LOAN001801,CUST004764,BR027,Auto Loan,1363929,11.91,24,Active,2022-09-24
LOAN001802,CUST004202,BR095,Personal Loan,905445,8.27,20,closed,2025-01-31
LOAN001803,CUST003201,BR120,Gold Loan,,9.17,22,Active,2021-10-05
LOAN001804,CUST001778,BR028,Home Loan,3312097,11.62,221,Active,2026-01-11
LOAN001805,CUST002729,BR033,Auto Loan,1722812,15.67,48,Closed,2024-06-25
LOAN001806,CUST004311,BR146,Auto Loan,550407,10.21,77,Closed,2020-10-24
LOAN001807,CUST002317,BR044,Auto Loan,313507,16.23,76,Active,2025-09-06
LOAN001808,CUST001835,BR024,Home Loan,4946226,15.44,195,Active,2024-12-14
LOAN001809,CUST004792,BR093,Home Loan,5326195,12.34,194,Closed,2025-07-16
LOAN001810,CUST001851,BR110,Home Loan,2484999,12.04,198,Active,2026-03-11
LOAN001811,CUST002137,BR064,Home Loan,8271178,14.7,194,Active,2020-08-17
LOAN001812,CUST004495,BR113,Personal Loan,373522,7.88,45,Active,2024-02-07
LOAN001813,CUST001565,BR033,Education Loan,675175,10.02,55,Closed,2025-12-24
LOAN001814,CUST003562,BR083,Personal Loan,559538,9.98,46,Active,2025-05-24
LOAN001815,CUST002433,BR079,Personal Loan,176943,8.45,16,Active,2026-04-04
LOAN001816,CUST002979,BR040,Personal Loan,865755,7.91,15,Pending Approval,2016-09-29
LOAN001817,CUST002966,BR006,Auto Loan,633499,14.55,24,Defaulted,2017-08-31
LOAN001818,CUST000699,BR062,Auto Loan,263446,8.27,81,Active,2020-10-03
LOAN001819,CUST002092,BR065,Personal Loan,610846,11.84,41,Active,2019-10-01
LOAN001820,CUST000231,BR113,Personal Loan,917208,13.07,38,Closed,2021-12-15
LOAN001821,CUST002273,BR031,Auto Loan,766317,12.03,72,Closed,2018-02-26
LOAN001822,CUST003573,BR060,Auto Loan,933832,14.29,42,Active,2025-12-24
LOAN001823,CUST002868,BR062,Personal Loan,699228,9.36,52,Active,2024-08-17
LOAN001824,CUST002084,BR063,Home Loan,7685251,16.15,171,Active,2022-11-05
LOAN001825,CUST001352,BR030,Gold Loan,75495,8.65,15,Closed,2026-06-09
LOAN001826,CUST000342,BR080,Gold Loan,439114,15.26,16,Active,2022-03-15
LOAN001827,CUST001613,BR143,Education Loan,2243844,11.63,119,Active,2023-06-22
LOAN001828,CUST000378,BR096,Education Loan,1348061,9.03,71,Active,2021-04-16
LOAN001829,CUST004636,BR144,Business Loan,2830269,14.14,34,Closed,2023-03-18
LOAN001830,CUST000098,BR122,Home Loan,8070862,10.96,218,Active,2020-11-03
LOAN001831,CUST001390,BR135,Home Loan,3527410,9.19,232,Active,2023-10-23
LOAN001832,CUST002547,BR136,Auto Loan,405213,15.25,55,Defaulted,2024-07-04
LOAN001833,CUST001797,BR116,Business Loan,248283,8.73,49,Active,2026-03-02
LOAN001834,CUST003933,BR005,Auto Loan,1599700,16.31,31,Active,2022-05-20
LOAN001835,CUST003152,BR045,Business Loan,1299341,15.68,61,Active,2019-08-15
LOAN001836,CUST003730,BR119,Business Loan,4298582,8.05,57,Active,2024-07-17
LOAN001837,CUST004241,BR038,Gold Loan,256826,11.97,22,Closed,2020-11-30
LOAN001838,CUST001304,BR102,Auto Loan,1075933,13.51,32,Closed,2025-12-14
LOAN001839,CUST004666,BR125,Education Loan,454423,14.71,112,Defaulted,2021-11-02
LOAN001840,CUST003403,BR142,Auto Loan,1207446,14.87,26,Closed,2021-09-23
LOAN001841,CUST000797,BR084,Personal Loan,810061,7.8,34,Defaulted,2016-11-22
LOAN001842,CUST004762,BR054,Home Loan,,14.08,163,Defaulted,2026-07-22
LOAN001843,CUST004533,BR139,Home Loan,7381457,7.59,186,Active,2024-03-25
LOAN001844,CUST004009,BR138,Home Loan,8955784,15.56,235,Active,2019-10-11
LOAN001845,CUST002522,BR061,Auto Loan,547737,15.07,76,Active,2024-07-19
LOAN001846,CUST002122,BR017,Personal Loan,446914,11.5,22,Active,2020-12-03
LOAN001847,CUST002515,BR145,Home Loan,2079344,15.41,160,Active,2015-10-26
LOAN001848,CUST003644,BR061,Education Loan,1209657,12.51,79,Active,2019-06-13
LOAN001849,CUST001082,BR074,Auto Loan,1274059,15.32,61,Active,2021-07-16
LOAN001850,CUST000821,BR064,Personal Loan,366452,12.37,21,Active,2020-08-04
LOAN001851,CUST002487,BR009,Business Loan,4050830,7.63,69,Active,2020-11-05
LOAN001852,CUST003897,BR009,Personal Loan,234746,11.98,21,Closed,2026-02-26
LOAN001853,CUST800018,BR022,Auto Loan,1463928,10.38,70,Closed,2024-07-12
LOAN001854,CUST001068,BR057,Gold Loan,153336,8.2,11,Active,2023-12-17
LOAN001855,CUST001802,BR087,Business Loan,1544261,16.05,53,Closed,2021-08-05
LOAN001856,CUST001891,BR046,Auto Loan,1264518,16.27,72,Active,2023-12-18
LOAN001857,CUST003588,BR034,Auto Loan,1060054,11.68,33,Active,2024-07-07
LOAN001858,CUST002997,BR127,Home Loan,1800292,10.61,197,Active,2014-07-04
LOAN001859,CUST001625,BR098,Home Loan,6120574,15.84,170,Active,2026-04-26
LOAN001860,CUST002801,BR082,Gold Loan,358828,,18,Closed,2023-10-26
LOAN001861,CUST001246,BR059,Personal Loan,566722,16.41,54,Active,2026-07-11
LOAN001862,CUST002817,BR011,Gold Loan,475002,11.85,7,Active,2026-05-07
LOAN001863,CUST004802,BR020,Auto Loan,367365,,33,Closed,2023-01-29
LOAN001864,CUST003918,BR065,Personal Loan,280230,14.38,21,Active,2020-02-16
LOAN001865,CUST003066,BR108,Home Loan,7697469,15.88,216,Closed,2024-12-09
LOAN001866,CUST001136,BR042,Personal Loan,305397,,19,Active,2023-12-23
LOAN001867,CUST000650,BR119,Business Loan,1708993,13.95,46,Active,2023-01-16
LOAN001868,CUST004339,BR030,Education Loan,2254344,8.46,119,Active,2018-07-08
LOAN001869,CUST002661,BR117,Personal Loan,289415,-2.0,53,Active,2023-01-31
LOAN001870,CUST000178,BR071,Home Loan,8701855,15.25,181,Active,2021-02-12
LOAN001871,CUST002288,BR039,Personal Loan,646173,13.21,13,Closed,2025-05-27
LOAN001872,CUST000754,BR049,Home Loan,7103557,13.68,124,Closed,2026-01-20
LOAN001873,CUST002663,BR040,Personal Loan,438456,14.03,39,Active,2023-09-22
LOAN001874,CUST004853,BR072,Home Loan,,8.48,226,Active,2023-03-21
LOAN001875,CUST000906,BR087,Home Loan,5785731,10.09,132,Closed,2022-10-29
LOAN001876,CUST003793,BR068,Business Loan,2602584,14.24,69,Active,2026-03-06
LOAN001877,CUST002994,BR010,Education Loan,2200037,,36,Active,2025-12-02
LOAN001878,CUST000746,BR039,Gold Loan,423929,,33,Closed,2025-05-12
LOAN001879,CUST001499,BR015,Personal Loan,230528,8.69,34,Closed,2025-03-11
LOAN001880,CUST002242,BR029,Auto Loan,1140619,12.43,32,Active ,2026-06-17
LOAN001881,CUST004138,BR148,Personal Loan,129788,8.49,17,Active,2022-07-06
LOAN001882,CUST000038,BR095,Personal Loan,261668,12.8,23,Active,2023-10-03
LOAN001883,CUST002682,BR085,Auto Loan,219821,12.88,25,Pending Approval,2025-06-05
LOAN001884,CUST002606,BR096,Business Loan,365189,9.25,88,Closed,2025-07-29
LOAN001885,CUST002691,BR019,Personal Loan,407672,16.35,14,Closed,2019-04-13
LOAN001886,CUST004913,BR034,Personal Loan,425453,9.8,31,Active,2026-04-08
LOAN001887,CUST003430,BR087,Home Loan,2294228,15.36,152,Active,2026-02-23
LOAN001888,CUST003234,BR018,Home Loan,7493749,16.28,193,Active,2020-12-28
LOAN001889,CUST001624,BR020,Personal Loan,488852,16.27,57,Active,2023-08-25
LOAN001890,CUST003047,BR116,Auto Loan,201941,14.03,29,Active,2024-11-11
LOAN001891,CUST004502,BR074,Gold Loan,400606,14.42,27,Closed,2026-04-09
LOAN001892,CUST004144,BR117,Personal Loan,392915,10.52,57,Active,2023-11-01
LOAN001893,CUST001289,BR127,Auto Loan,163771,11.0,31,Active,2023-09-19
LOAN001894,CUST002883,BR082,Home Loan,7461643,16.19,227,Closed,2024-03-24
LOAN001895,CUST002195,BR138,Home Loan,8637719,8.19,206,Active,2024-11-24
LOAN001896,CUST003213,BR082,Gold Loan,365780,12.0,24,Closed,2021-12-28
LOAN001897,CUST002770,BR022,Home Loan,6083716,9.7,195,Active,2025-02-08
LOAN001898,CUST001488,BR021,Education Loan,136779,9.06,89,Closed,2015-03-25
LOAN001899,CUST004449,BR146,Gold Loan,383542,10.14,18,Active,2024-07-27
LOAN001900,CUST002821,BR127,Business Loan,3345331,14.6,56,Active,2023-04-14
LOAN001901,CUST004681,BR099,Home Loan,2316289,13.62,195,Active,2023-06-20
LOAN001902,CUST003674,BR056,Gold Loan,38456,11.73,17,actve,2023-12-03
LOAN001903,CUST003004,BR139,Personal Loan,567246,11.43,47,Active,2023-09-03
LOAN001904,CUST002577,BR035,Home Loan,7674991,10.44,156,Closed,2018-03-24
LOAN001905,CUST000438,BR073,Auto Loan,305664,14.34,72,Active,2017-08-15
LOAN001906,CUST002032,BR065,Home Loan,1545108,8.8,149,Pending Approval,2026-07-23
LOAN001907,CUST003036,BR025,Auto Loan,652333,9.55,68,Active,2021-02-28
LOAN001908,CUST001054,BR909,Education Loan,272261,11.45,62,Pending Approval,2024-09-28
LOAN001909,CUST003335,BR102,Gold Loan,484792,9.05,22,Defaulted,2025-04-08
LOAN001910,CUST001230,BR040,Home Loan,4826048,12.55,170,Active ,2026-04-18
LOAN001911,CUST003275,BR114,Home Loan,2747654,10.24,195,Active,2024-10-14
LOAN001912,CUST004595,BR062,Auto Loan,280242,13.7,73,Active,2025-01-20
LOAN001913,CUST001054,BR137,Auto Loan,1414917,7.59,61,Active,2022-10-02
LOAN001914,CUST000651,BR034,Education Loan,,12.15,40,Pending Approval,2026-07-16
LOAN001915,CUST004841,BR058,Home Loan,5982330,16.37,190,Closed,2023-03-10
LOAN001916,CUST003148,BR039,Education Loan,1890613,14.77,79,Active,2026-05-20
LOAN001917,CUST004646,BR058,Auto Loan,1067471,8.6,60,Active,2023-12-19
LOAN001918,CUST003678,BR075,Personal Loan,67735,10.44,24,Closed,2026-05-05
LOAN001919,CUST000655,BR115,Personal Loan,141466,15.31,21,Active,2024-06-30
LOAN001920,CUST001000,BR107,Business Loan,2500244,8.13,65,Active,2026-04-09
LOAN001921,CUST003303,BR018,Education Loan,150277,13.86,75,Active,2018-06-12
LOAN001922,CUST000861,BR071,Personal Loan,281868,8.18,41,Active,2018-07-07
LOAN001923,CUST004633,BR024,Home Loan,7921084,9.75,172,Active,2024-04-14
LOAN001924,CUST001045,BR149,Education Loan,1572146,16.35,75,Active,2021-04-13
LOAN001925,CUST001038,BR014,Personal Loan,184140,15.47,38,Active,2019-02-28
LOAN001926,CUST002739,BR014,Home Loan,2290611,11.05,135,Closed,2024-06-28
LOAN001927,CUST002276,BR039,Auto Loan,1398097,13.58,51,Active,2026-02-28
LOAN001928,CUST000956,BR077,Auto Loan,1618971,11.66,47,Closed,2026-07-25
LOAN001929,CUST004318,BR086,Home Loan,5891860,7.88,126,Active,2026-05-30
LOAN001930,CUST001394,BR061,Gold Loan,315855,15.04,11,Active,2026-06-22
LOAN001931,CUST002554,BR110,Education Loan,1072806,14.6,103,Closed,2020-01-20
LOAN001932,CUST001775,BR030,Home Loan,8922822,16.14,212,Active,2022-05-26
LOAN001933,CUST003951,BR041,Business Loan,4455209,8.25,52,Closed,2026-07-31
LOAN001934,CUST000204,BR004,Personal Loan,173181,9.32,45,Active,2020-01-11
LOAN001935,CUST002878,BR088,Personal Loan,919904,10.1,51,Active,2024-10-30
LOAN001936,CUST000140,BR003,Home Loan,1956750,13.05,209,Closed,2016-05-25
LOAN001937,CUST001197,BR116,Auto Loan,420608,16.14,57,Active,2024-07-20
LOAN001938,CUST000034,BR106,Auto Loan,490503,14.95,39,Active,2026-05-02
LOAN001939,CUST002580,BR106,Personal Loan,67669,15.42,37,Active,2024-03-26
LOAN001940,CUST004423,BR090,Personal Loan,969361,16.34,51,actve,2022-08-08
LOAN001941,CUST001969,BR138,Auto Loan,1112902,14.17,72,Closed,2025-10-07
LOAN001942,CUST004591,BR094,Home Loan,6477798,,148,Active,2022-03-14
LOAN001943,CUST001151,BR121,Personal Loan,636036,9.41,54,Closed,2022-10-16
LOAN001944,CUST002854,BR039,Gold Loan,30419,10.33,30,Closed,2026-01-29
LOAN001945,CUST000849,BR042,Gold Loan,285457,13.06,13,Closed,2023-04-15
LOAN001946,CUST000214,BR090,Auto Loan,1602552,15.96,37,Closed,2021-10-29
LOAN001947,CUST000707,BR110,Business Loan,1335622,11.74,82,Closed,2026-04-11
LOAN001948,CUST002642,BR050,Business Loan,3049682,11.99,43,Active,2022-10-28
LOAN001949,CUST003661,BR072,Education Loan,1153036,12.24,115,Closed,2020-09-07
LOAN001950,CUST004389,BR141,Home Loan,2913592,14.92,188,actve,2019-09-01
LOAN001951,CUST002449,BR094,Home Loan,3975824,13.36,204,Closed,2025-05-07
LOAN001952,CUST004265,BR005,Education Loan,1039048,12.0,68,Closed,2026-05-31
LOAN001953,CUST002289,BR011,Auto Loan,1770306,12.98,56,Closed,2021-08-02
LOAN001954,CUST002954,BR146,Auto Loan,1347153,8.88,72,Closed,2022-09-01
LOAN001955,CUST004545,BR116,Auto Loan,397536,7.74,42,Defaulted,2025-10-21
LOAN001956,CUST000587,BR147,Home Loan,5961413,10.52,160,Closed,2018-10-04
LOAN001957,CUST004857,BR130,Home Loan,8112642,16.31,183,Active,2023-11-27
LOAN001958,CUST001719,BR145,Personal Loan,212574,13.41,50,Pending Approval,2025-05-29
LOAN001959,CUST000395,BR086,Auto Loan,728311,8.25,76,Active,2020-03-18
LOAN001960,CUST004946,BR129,Auto Loan,227735,12.2,78,Closed,2022-10-02
LOAN001961,CUST000768,BR038,Home Loan,4996086,8.75,151,Closed,2024-01-30
LOAN001962,CUST004128,BR054,Personal Loan,287388,13.84,40,Defaulted,2021-09-24
LOAN001963,CUST002033,BR090,Home Loan,4361454,12.7,223,Active,2026-07-29
LOAN001964,CUST003588,BR134,Personal Loan,682952,13.6,38,Active,2023-04-16
LOAN001965,CUST003815,BR024,Personal Loan,318518,14.31,35,Active,2023-03-09
LOAN001966,CUST001584,BR038,Personal Loan,,11.2,51,Closed,2026-07-31
LOAN001967,CUST002418,BR053,Gold Loan,192357,9.76,29,Active,2026-07-29
LOAN001968,CUST000930,BR052,Home Loan,3594483,8.24,189,Active,2018-03-14
LOAN001969,CUST001057,BR102,Home Loan,7265606,15.91,231,actve,2026-05-10
LOAN001970,CUST002141,BR150,Personal Loan,802506,7.63,40,Closed,2019-01-24
LOAN001971,CUST000114,BR080,Education Loan,602079,14.15,85,Active,2018-08-16
LOAN001972,CUST001170,BR036,Gold Loan,490485,15.63,24,Closed,2025-09-17
LOAN001973,CUST004494,BR019,Personal Loan,632014,11.87,24,Active,2025-06-15
LOAN001974,CUST001678,BR046,Gold Loan,60140,7.59,13,Active,2022-07-05
LOAN001975,CUST004988,BR005,Auto Loan,444139,13.6,68,Closed,2016-08-31
LOAN001976,CUST004055,BR116,Gold Loan,405363,9.58,9,Closed,2026-05-22
LOAN001977,CUST002828,BR016,Personal Loan,730615,10.17,12,Defaulted,2026-05-30
LOAN001978,CUST000859,BR120,Personal Loan,561963,12.48,20,Closed,2020-05-04
LOAN001979,CUST003973,BR077,Education Loan,1250888,8.94,56,Active,2025-12-06
LOAN001980,CUST001253,BR052,Auto Loan,945265,10.54,59,Active,2017-07-01
LOAN001981,CUST003326,BR099,Auto Loan,406510,13.47,24,Closed,2021-04-28
LOAN001982,CUST001277,BR124,Education Loan,673989,13.74,55,Active,2025-06-02
LOAN001983,CUST002527,BR081,Auto Loan,1391302,15.62,26,Closed,2026-07-14
LOAN001984,CUST004570,BR082,Personal Loan,999735,13.47,59,Closed,2023-09-01
LOAN001985,CUST002823,BR005,Home Loan,4365104,8.17,204,Active,2026-07-14
LOAN001986,CUST000513,BR097,Home Loan,3169272,8.49,137,Pending Approval,2023-08-20
LOAN001987,CUST001166,BR144,Education Loan,1812023,14.62,38,Closd,2024-06-18
LOAN001988,CUST002297,BR132,Auto Loan,1778411,12.44,72,Active,2020-11-10
LOAN001989,CUST000448,BR052,Personal Loan,332570,8.82,37,Active,2020-12-21
LOAN001990,CUST004655,BR064,Home Loan,6807849,45.5,206,Closed,2026-06-07
LOAN001991,CUST000491,BR133,Home Loan,5353133,9.58,230,Active,2024-08-02
LOAN001992,CUST004304,BR021,Auto Loan,1541998,8.03,81,Active,2014-09-12
LOAN001993,CUST003864,BR022,Home Loan,5414279,9.94,172,Active,2026-03-18
LOAN001994,CUST003293,BR130,Auto Loan,713348,10.26,39,Closed,2025-01-31
LOAN001995,CUST001862,BR031,Personal Loan,52362,11.57,37,Active,2018-02-22
LOAN001996,CUST003483,BR087,Education Loan,1188857,16.12,104,Closed,2026-07-26
LOAN001997,CUST001451,BR098,Gold Loan,347907,12.3,28,Active,2024-07-15
LOAN001998,CUST003501,BR142,Gold Loan,421603,16.29,21,Closed,2020-04-28
LOAN001999,CUST002142,BR138,Business Loan,2116965,11.83,48,Closed,2017-04-23
LOAN002000,CUST000615,BR091,Personal Loan,917697,13.05,27,Active,2025-12-31
LOAN002001,CUST003693,BR138,Education Loan,2060621,14.01,44,Closed,2016-12-05
LOAN002002,CUST000306,BR015,Auto Loan,688612,9.6,55,Active,2025-11-30
LOAN002003,CUST002287,BR065,Auto Loan,1405640,15.22,71,Pending Approval,2026-01-21
LOAN002004,CUST000032,BR047,Auto Loan,825705,7.53,57,Active,2022-01-07
LOAN002005,CUST000780,BR142,Education Loan,1537191,13.93,69,Active,2026-04-28
LOAN002006,CUST002444,BR118,Gold Loan,50190,12.69,9,Active,2017-08-05
LOAN002007,CUST001845,BR053,Personal Loan,902753,14.6,25,Closed,2024-08-08
LOAN002008,CUST003507,BR044,Home Loan,6943571,16.1,203,Active,2023-01-07
LOAN002009,CUST003149,BR123,Home Loan,6674113,14.06,152,Active,2019-06-23
LOAN002010,CUST002388,BR125,Education Loan,1899305,10.39,51,Active,2024-08-28
LOAN002011,CUST003877,BR082,Auto Loan,238490,15.97,59,Active,2019-02-14
LOAN002012,CUST000043,BR138,Auto Loan,1366392,8.97,53,Active,2017-12-22
LOAN002013,CUST001320,BR061,Education Loan,539659,11.7,68,Active,2018-05-01
LOAN002014,CUST003514,BR067,Home Loan,2323281,7.86,184,Active,2025-05-11
LOAN002015,CUST004882,BR091,Education Loan,126898,12.06,81,Closed,2016-02-29
LOAN002016,CUST001976,BR123,Home Loan,1684382,13.11,126,Active,2021-11-27
LOAN002017,CUST002350,BR071,Auto Loan,1783992,14.37,67,Active,2022-03-02
LOAN002018,CUST004019,BR037,Home Loan,6890019,9.25,166,Active,2025-08-18
LOAN002019,CUST002693,BR141,Personal Loan,494277,16.47,19,Active,2022-10-22
LOAN002020,CUST004678,BR064,Auto Loan,454492,10.38,62,Closed,2026-04-22
LOAN002021,CUST001457,BR147,Business Loan,3164516,12.37,88,Active,2025-01-23
LOAN002022,CUST002300,BR114,Personal Loan,565268,15.86,16,Active,2016-05-30
LOAN002023,CUST004304,BR003,Auto Loan,1153082,12.54,31,Active,2022-08-29
LOAN002024,CUST002332,BR027,Gold Loan,219755,10.17,11,Closed,2025-04-14
LOAN002025,CUST001858,BR006,Personal Loan,106780,11.25,36,Active,2019-04-19
LOAN002026,CUST001992,BR051,Gold Loan,246886,9.78,34,Closed,2023-09-18
LOAN002027,CUST000164,BR059,Education Loan,423294,7.64,44,Closed,2022-03-22
LOAN002028,CUST002115,BR048,Personal Loan,710590,9.7,41,Closed,2025-12-03
LOAN002029,CUST001841,BR068,Personal Loan,788882,14.07,25,Active,2023-06-11
LOAN002030,CUST003099,BR144,Gold Loan,449674,8.02,31,Defaulted,2021-09-28
LOAN002031,CUST004485,BR041,Personal Loan,282107,14.34,46,Active,2024-06-22
LOAN002032,CUST003690,BR075,Education Loan,1503138,13.45,74,Active ,2022-05-06
LOAN002033,CUST004914,BR111,Personal Loan,342471,14.39,59,Active,2024-10-22
LOAN002034,CUST001995,BR048,Personal Loan,750198,10.8,18,Active,2024-11-16
LOAN002035,CUST002159,BR121,Education Loan,2292723,12.76,49,Closd,2023-07-25
LOAN002036,CUST001206,BR048,Personal Loan,984484,15.33,40,Active,2026-04-11
LOAN002037,CUST002707,BR118,Education Loan,2389013,11.5,69,Closed,2023-02-25
LOAN002038,CUST000535,BR057,Business Loan,2126277,14.54,29,CLOSED,2025-11-10
LOAN002039,CUST001293,BR026,Business Loan,3374876,15.07,53,Closed,2026-05-13
LOAN002040,CUST003666,BR043,Personal Loan,712539,13.7,18,Active,2026-05-25
LOAN002041,CUST000576,BR071,Auto Loan,1544464,12.83,77,Defaulted,2025-09-22
LOAN002042,CUST002071,BR046,Personal Loan,604795,8.33,26,Closed,2025-11-29
LOAN002043,CUST000110,BR006,Auto Loan,264626,13.65,63,Active,2025-10-21
LOAN002044,CUST003558,BR065,Gold Loan,47645,12.58,22,Active,2026-06-17
LOAN002045,CUST001701,BR049,Home Loan,3714835,9.81,189,Closed,2023-03-09
LOAN002046,CUST001799,BR104,Home Loan,2913052,12.19,124,actve,2024-01-22
LOAN002047,CUST000657,BR126,Personal Loan,322588,12.78,58,Closed,2023-11-25
LOAN002048,CUST003273,BR037,Auto Loan,913408,10.68,47,Closed,2025-10-24
LOAN002049,CUST000845,BR129,Home Loan,5099135,9.72,139,Active,2020-06-25
